"","price","trim","isOneOwner","mileage","year","color","displacement","fuel","region","soundSystem","wheelType"
"9626",59944,"550","f",27744,2012,"White",4.6,"Gasoline","ESC","unsp","unsp"
"9627",39990,"550","f",52080,2012,"White",4.6,"Gasoline","SoA","unsp","unsp"
"9628",58495,"550","t",20001,2012,"White",4.6,"Gasoline","SoA","unsp","unsp"
"9629",66900,"550","f",9120,2013,"Black",4.6,"Gasoline","Mid","unsp","unsp"
"9630",45999,"550","t",21041,2012,"Black",4.6,"Gasoline","SoA","Harman Kardon","Alloy"
"9631",64999,"550","f",36390,2012,"Silver",4.6,"Gasoline","ENC","Harman Kardon","unsp"
"9632",71900,"550","t",23412,2013,"White",4.6,"Gasoline","Mid","unsp","unsp"
"9633",63991,"550","f",30174,2013,"Black",4.6,"Gasoline","Mid","Premium","Alloy"
"9634",59995,"550","f",22490,2013,"White",4.6,"Gasoline","Mid","unsp","Alloy"
"9635",74900,"550","f",2384,2013,"Silver",4.6,"Gasoline","WSC","Premium","Alloy"
"9636",69810,"550","f",11265,2013,"Black",4.6,"Gasoline","ESC","Bang Olufsen","Alloy"
"9637",36999,"400","f",40904,2010,"White",3.5,"Hybrid","SoA","Harman Kardon","Alloy"
"9638",5203,"320","f",140947,1996,"other",3.2,"Gasoline","ENC","unsp","unsp"
"9639",4995,"320","f",140810,1999,"unsp",3.2,"Gasoline","SoA","unsp","unsp"
"9640",2499,"420","f",182904,1995,"White",4.2,"Gasoline","ENC","unsp","unsp"
"9641",6999,"420","f",88572,1996,"other",4.2,"Gasoline","SoA","Premium","Alloy"
"9642",2999,"420","f",224014,1996,"unsp",4.2,"Gasoline","ENC","unsp","Alloy"
"9643",5500,"420","f",204000,1995,"Black",4.2,"Gasoline","WNC","Bose","unsp"
"9644",4995,"420","f",144643,1997,"Black",4.2,"Gasoline","ENC","Bose","unsp"
"9645",5900,"500","f",173000,1995,"Black",5,"Gasoline","Pac","Bose","Premium"
"9646",7999,"500","f",77963,1997,"Silver",5,"Gasoline","SoA","Premium","unsp"
"9647",3990,"500","f",181366,1998,"Black",5,"Gasoline","WSC","unsp","Alloy"
"9648",16988,"350","f",43894,2006,"Black",3.7,"Gasoline","Pac","Premium","Alloy"
"9649",7995,"430","f",184324,2000,"unsp",4.3,"Gasoline","ENC","unsp","Alloy"
"9650",3660,"430","f",181833,2001,"Silver",4.3,"Gasoline","Mid","unsp","unsp"
"9651",9995,"430","f",128281,2002,"Black",4.3,"Gasoline","Pac","unsp","unsp"
"9652",5999,"430","f",142783,2002,"Black",4.3,"Gasoline","SoA","Bose","Alloy"
"9653",5995,"430","f",148010,2002,"Blue",4.3,"Gasoline","WSC","Bose","Alloy"
"9654",9995,"430","f",132547,2003,"Silver",4.3,"Gasoline","SoA","unsp","Alloy"
"9655",14995,"430","f",77712,2004,"Silver",4.3,"Gasoline","SoA","Bose","Alloy"
"9656",12999,"430","f",76983,2005,"Black",4.3,"Gasoline","WSC","Premium","unsp"
"9657",10000,"430","f",93462,2003,"Silver",4.3,"Gasoline","SoA","Premium","unsp"
"9658",7995,"430","f",118217,2002,"Black",4.3,"Gasoline","Mid","unsp","unsp"
"9659",11300,"430","f",61323,2003,"Silver",4.3,"Gasoline","Pac","unsp","Alloy"
"9660",8990,"430","f",66784,2001,"other",4.3,"Gasoline","SoA","Premium","Alloy"
"9661",8998,"430","f",93054,2002,"Black",4.3,"Gasoline","Pac","unsp","unsp"
"9662",16995,"430","f",43011,2003,"Blue",4.3,"Gasoline","Pac","Bose","Alloy"
"9663",11788,"430","f",67022,2003,"Gray",4.3,"Gasoline","SoA","unsp","unsp"
"9664",4495,"430","f",187761,2002,"Black",4.3,"Gasoline","Mid","unsp","unsp"
"9665",12980,"430","t",116606,2006,"Gray",4.3,"Gasoline","SoA","unsp","unsp"
"9666",8800,"430","t",78875,2000,"White",4.3,"Gasoline","SoA","Bose","Alloy"
"9667",7998,"430","f",88585,2002,"Silver",4.3,"Gasoline","WNC","unsp","Alloy"
"9668",19500,"430","f",66259,2006,"Gray",4.3,"Gasoline","SoA","Bose","unsp"
"9669",5999,"430","f",212433,2000,"Black",4.3,"Gasoline","Pac","unsp","Alloy"
"9670",19990,"55 AMG","f",81508,2006,"Black",5.4,"Gasoline","Mid","Premium","unsp"
"9671",12900,"55 AMG","f",142756,2004,"Black",5.4,"Gasoline","WSC","Premium","unsp"
"9672",5995,"500","f",140888,2001,"White",5,"Gasoline","New","unsp","unsp"
"9673",8995,"500","f",146158,2001,"Silver",5,"Gasoline","Pac","unsp","unsp"
"9674",11911,"500","f",90465,2005,"other",5,"Gasoline","SoA","unsp","Alloy"
"9675",6995,"500","f",86941,2000,"Black",5,"Gasoline","Mid","Premium","unsp"
"9676",6988,"500","f",179005,2001,"unsp",5,"Gasoline","Pac","unsp","Alloy"
"9677",8885,"500","f",108108,2003,"Silver",5,"Gasoline","SoA","Bose","unsp"
"9678",9900,"500","f",145540,2003,"Silver",5,"Gasoline","SoA","unsp","unsp"
"9679",15590,"500","f",66823,2003,"other",5,"Gasoline","SoA","unsp","Alloy"
"9680",12997,"500","f",102304,2003,"Black",5,"Gasoline","Pac","Bose","Alloy"
"9681",13995,"500","f",93643,2005,"Silver",5,"Gasoline","ESC","unsp","Alloy"
"9682",25000,"500","f",28818,2006,"Black",5,"Gasoline","WSC","Premium","Alloy"
"9683",10995,"500","f",130400,2006,"Black",5,"Gasoline","Pac","Premium","unsp"
"9684",6995,"500","f",109499,2001,"Black",5,"Gasoline","ENC","unsp","unsp"
"9685",16990,"500","f",82520,2006,"Silver",5,"Gasoline","Mtn","Premium","Alloy"
"9686",8950,"500","f",113656,2001,"White",5,"Gasoline","WSC","Bose","Alloy"
"9687",14990,"500","t",52781,2002,"Black",5,"Gasoline","Pac","Bose","Alloy"
"9688",19900,"500","f",38317,2005,"Silver",5,"Gasoline","SoA","unsp","Alloy"
"9689",15995,"500","f",77439,2005,"Silver",5,"Gasoline","ESC","unsp","unsp"
"9690",7990,"500","f",134000,2002,"Silver",5,"Gasoline","Mtn","Premium","unsp"
"9691",8995,"500","f",120272,2004,"Silver",5,"Gasoline","SoA","unsp","Alloy"
"9692",12975,"500","f",107285,2005,"White",5,"Gasoline","SoA","unsp","Alloy"
"9693",8995,"500","f",140619,2001,"Silver",5,"Gasoline","ESC","unsp","Alloy"
"9694",14941,"500","f",97410,2003,"Black",5,"Gasoline","Pac","unsp","unsp"
"9695",15958,"600","f",105325,2005,"White",5.5,"Gasoline","WNC","unsp","other"
"9696",11978,"600","f",77990,2002,"Silver",5.8,"Gasoline","ENC","unsp","unsp"
"9697",11490,"600","f",79066,2002,"Black",5.8,"Gasoline","Mtn","unsp","Alloy"
"9698",13995,"430","t",90123,2006,"unsp",4.3,"Gasoline","ENC","Premium","unsp"
"9699",11988,"430","f",101567,2005,"Silver",4.3,"Gasoline","Mtn","unsp","unsp"
"9700",12995,"430","f",108666,2004,"Black",4.3,"Gasoline","Mid","Bose","Alloy"
"9701",18975,"430","f",64164,2006,"Black",4.3,"Gasoline","ENC","Premium","Alloy"
"9702",12988,"430","f",136733,2006,"Silver",4.3,"Gasoline","SoA","Premium","unsp"
"9703",8998,"430","f",62003,2003,"other",4.3,"Gasoline","ENC","Bose","Alloy"
"9704",10999,"430","f",94782,2003,"unsp",4.3,"Gasoline","SoA","Bose","Alloy"
"9705",11720,"430","t",105901,2003,"Gray",4.3,"Gasoline","Pac","Bose","Alloy"
"9706",10900,"430","f",134997,2004,"Gray",4.3,"Gasoline","SoA","unsp","Alloy"
"9707",12998,"430","f",75267,2003,"Silver",4.3,"Gasoline","SoA","Premium","unsp"
"9708",12988,"500","f",101128,2003,"Black",5,"Gasoline","New","Bose","Alloy"
"9709",15991,"500","f",73848,2005,"other",5,"Gasoline","SoA","unsp","Alloy"
"9710",9000,"500","f",120947,2003,"other",5,"Gasoline","SoA","unsp","Alloy"
"9711",8950,"500","f",147526,2003,"Silver",5,"Gasoline","ENC","unsp","Alloy"
"9712",16961,"500","f",104354,2005,"Black",5,"Gasoline","WNC","Bose","Alloy"
"9713",10995,"500","t",140518,2003,"Black",5,"Gasoline","ENC","Premium","Alloy"
"9714",21500,"500","f",65662,2005,"unsp",5,"Gasoline","Pac","unsp","unsp"
"9715",22595,"550","f",90101,2007,"Silver",5.5,"Gasoline","ENC","unsp","Alloy"
"9716",27500,"550","f",60541,2007,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"9717",32888,"550","f",47741,2007,"White",5.5,"Gasoline","Pac","unsp","unsp"
"9718",23850,"550","f",83908,2007,"Silver",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"9719",32995,"550","f",49279,2007,"Blue",5.5,"Gasoline","WNC","unsp","unsp"
"9720",24895,"550","f",69856,2007,"White",5.5,"Gasoline","SoA","Harman Kardon","unsp"
"9721",29981,"550","f",60615,2007,"White",5.5,"Gasoline","ESC","Harman Kardon","Alloy"
"9722",31995,"550","f",84889,2008,"Black",5.5,"Gasoline","Pac","unsp","Alloy"
"9723",22995,"550","f",104268,2007,"White",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"9724",23995,"550","f",82671,2007,"White",5.5,"Gasoline","Mid","unsp","Alloy"
"9725",28995,"550","f",103199,2008,"Gray",5.5,"Gasoline","Pac","unsp","unsp"
"9726",38488,"550","f",79072,2008,"White",5.5,"Gasoline","SoA","unsp","Alloy"
"9727",24588,"550","f",82429,2007,"Silver",5.5,"Gasoline","Pac","unsp","unsp"
"9728",22995,"550","t",109342,2007,"Silver",5.5,"Gasoline","Pac","unsp","unsp"
"9729",25000,"550","t",78739,2007,"Gray",5.5,"Gasoline","WSC","Premium","Alloy"
"9730",22885,"550","t",120440,2007,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"9731",27850,"550","t",76438,2007,"unsp",5.5,"Gasoline","Mid","unsp","Alloy"
"9732",26485,"550","t",114835,2008,"Silver",5.5,"Gasoline","SoA","unsp","unsp"
"9733",27995,"550","f",75581,2007,"Gray",5.5,"Gasoline","WSC","unsp","unsp"
"9734",25995,"550","f",98468,2007,"Black",5.5,"Gasoline","Pac","Harman Kardon","Premium"
"9735",32222,"550","f",47705,2007,"Black",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"9736",20995,"550","f",98925,2007,"Silver",5.5,"Gasoline","Pac","unsp","unsp"
"9737",33997,"550","f",74400,2008,"White",5.5,"Gasoline","Mid","Premium","unsp"
"9738",32900,"550","t",59530,2008,"Gray",5.5,"Gasoline","Pac","Harman Kardon","unsp"
"9739",22982,"550","f",95234,2007,"Silver",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"9740",28900,"550","t",82035,2008,"Black",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"9741",30999,"550","f",45910,2008,"Black",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"9742",29888,"550","f",73382,2008,"White",5.5,"Gasoline","Pac","Harman Kardon","unsp"
"9743",29999,"550","f",81475,2008,"Black",5.5,"Gasoline","Pac","Harman Kardon","unsp"
"9744",27991,"550","t",79195,2007,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"9745",26991,"550","f",103208,2007,"Silver",5.5,"Gasoline","Pac","Premium","Alloy"
"9746",23998,"550","t",70717,2007,"Gray",5.5,"Gasoline","Mid","Premium","unsp"
"9747",31595,"550","f",98409,2007,"Black",5.5,"Gasoline","SoA","unsp","Alloy"
"9748",19995,"550","f",100052,2007,"Black",5.5,"Gasoline","WSC","Premium","Alloy"
"9749",22995,"550","f",91143,2007,"Black",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"9750",28759,"550","f",71915,2007,"Black",5.5,"Gasoline","ENC","unsp","unsp"
"9751",26895,"550","f",80185,2007,"Silver",5.5,"Gasoline","Pac","Premium","Alloy"
"9752",23988,"550","f",95727,2007,"White",5.5,"Gasoline","Pac","Harman Kardon","Premium"
"9753",33983,"550","f",67502,2008,"Black",5.5,"Gasoline","WSC","unsp","unsp"
"9754",29900,"550","f",61150,2008,"Blue",5.5,"Gasoline","ENC","unsp","unsp"
"9755",41988,"550","t",45939,2009,"White",5.5,"Gasoline","Pac","Harman Kardon","Premium"
"9756",25788,"550","f",85490,2007,"Silver",5.5,"Gasoline","SoA","unsp","Alloy"
"9757",19983,"550","f",106952,2007,"Silver",5.5,"Gasoline","WSC","Harman Kardon","Premium"
"9758",32991,"550","f",56000,2007,"White",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"9759",19995,"550","f",114117,2007,"Blue",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"9760",31999,"550","f",78715,2007,"White",5.5,"Gasoline","SoA","unsp","unsp"
"9761",24996,"550","f",74674,2007,"Black",5.5,"Gasoline","ESC","Premium","Alloy"
"9762",29000,"550","f",63346,2007,"Black",5.5,"Gasoline","Mtn","Premium","unsp"
"9763",29777,"550","f",87617,2008,"White",5.5,"Gasoline","SoA","unsp","Alloy"
"9764",28997,"550","t",87363,2008,"Gray",5.5,"Gasoline","SoA","Premium","Alloy"
"9765",31994,"550","t",34869,2007,"Gray",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"9766",27995,"550","f",102098,2007,"White",5.5,"Gasoline","SoA","Premium","unsp"
"9767",24785,"550","t",88040,2007,"Gray",5.5,"Gasoline","SoA","Premium","Alloy"
"9768",39990,"550","f",50956,2008,"Black",5.5,"Gasoline","SoA","Premium","Alloy"
"9769",30499,"600","f",74006,2007,"Silver",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"9770",38989,"600","f",49455,2007,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"9771",31995,"600","t",77872,2007,"Black",5.5,"Gasoline","Pac","Harman Kardon","Alloy"
"9772",38795,"600","f",38178,2007,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"9773",51291,"63 AMG","f",43960,2009,"Gray",6.3,"Gasoline","SoA","Harman Kardon","Alloy"
"9774",55995,"63 AMG","f",35000,2009,"Black",6.3,"Gasoline","Pac","Harman Kardon","unsp"
"9775",39900,"63 AMG","f",19000,2009,"Black",6.3,"Gasoline","Mid","unsp","Alloy"
"9776",41980,"63 AMG","f",82425,2009,"Black",6.3,"Gasoline","Mid","Premium","Alloy"
"9777",49989,"63 AMG","f",43917,2008,"White",6.3,"Gasoline","SoA","Premium","Alloy"
"9778",31494,"63 AMG","f",88367,2008,"Blue",6.3,"Gasoline","ENC","Harman Kardon","Alloy"
"9779",33995,"63 AMG","f",101003,2008,"Gray",6.3,"Gasoline","Pac","Harman Kardon","unsp"
"9780",42488,"63 AMG","f",50155,2009,"Black",6.3,"Gasoline","WSC","Harman Kardon","unsp"
"9781",69995,"65 AMG","f",47559,2008,"White",6,"Gasoline","Mtn","unsp","unsp"
"9782",32995,"65 AMG","f",146975,2007,"Black",6,"Gasoline","ENC","unsp","Alloy"
"9783",41900,"550","t",55671,2010,"Silver",5.5,"Gasoline","Pac","Premium","Alloy"
"9784",37193,"550","t",67158,2010,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"9785",43995,"550","f",50272,2011,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"9786",44992,"550","t",53410,2010,"Black",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"9787",44995,"550","f",38212,2010,"Gray",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"9788",50900,"550","t",31187,2011,"White",5.5,"Gasoline","SoA","unsp","Alloy"
"9789",41995,"550","f",69038,2010,"unsp",5.5,"Gasoline","Mtn","unsp","unsp"
"9790",44495,"550","f",46129,2010,"Black",5.5,"Gasoline","Pac","unsp","unsp"
"9791",43991,"550","f",42068,2010,"White",5.5,"Gasoline","Pac","unsp","unsp"
"9792",47995,"550","f",43288,2011,"Silver",5.5,"Gasoline","ESC","unsp","unsp"
"9793",62900,"550","f",18100,2011,"other",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"9794",42950,"550","f",43125,2010,"Black",5.5,"Gasoline","ESC","unsp","Alloy"
"9795",48900,"550","f",30397,2010,"Black",5.5,"Gasoline","SoA","unsp","unsp"
"9796",44981,"550","f",23378,2010,"Black",5.5,"Gasoline","WSC","Harman Kardon","unsp"
"9797",49995,"550","t",48336,2010,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"9798",46996,"550","t",18892,2011,"Gray",5.5,"Gasoline","WSC","unsp","Alloy"
"9799",53000,"550","t",14287,2011,"Black",5.5,"Gasoline","Mtn","Harman Kardon","Alloy"
"9800",42995,"550","f",60054,2010,"White",5.5,"Gasoline","Pac","unsp","unsp"
"9801",56977,"550","f",14984,2011,"Black",5.5,"Gasoline","WSC","Premium","Alloy"
"9802",43995,"550","t",48047,2011,"Black",5.5,"Gasoline","SoA","Harman Kardon","Alloy"
"9803",53888,"550","t",17221,2012,"Black",4.6,"Gasoline","Pac","unsp","unsp"
"9804",57995,"550","f",15092,2013,"Black",4.6,"Gasoline","SoA","Premium","Alloy"
"9805",57993,"550","t",31838,2012,"Black",4.6,"Gasoline","Pac","unsp","unsp"
"9806",58678,"550","t",36364,2012,"Black",4.6,"Gasoline","Pac","unsp","unsp"
"9807",59993,"550","t",27788,2013,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"9808",43994,"550","t",38307,2012,"Black",4.6,"Gasoline","ESC","unsp","unsp"
"9809",56991,"550","f",35809,2012,"White",4.6,"Gasoline","SoA","Harman Kardon","unsp"
"9810",58688,"550","f",12737,2013,"Black",4.6,"Gasoline","WSC","Premium","Alloy"
"9811",61995,"550","f",18138,2013,"Gray",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"9812",48890,"550","t",41713,2012,"Blue",4.6,"Gasoline","SoA","Harman Kardon","unsp"
"9813",55950,"550","f",31150,2013,"Black",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"9814",57991,"550","f",16225,2012,"Black",4.6,"Gasoline","SoA","unsp","Alloy"
"9815",75777,"550","f",10068,2012,"Gray",4.6,"Gasoline","Pac","unsp","unsp"
"9816",59991,"550","t",15887,2012,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"9817",42890,"550","f",51279,2012,"Black",4.6,"Gasoline","SoA","Bose","unsp"
"9818",58993,"550","f",12882,2012,"Black",4.6,"Gasoline","SoA","Harman Kardon","unsp"
"9819",76995,"550","f",1832,2013,"Black",4.6,"Gasoline","Pac","unsp","unsp"
"9820",65990,"550","t",38247,2013,"Silver",4.6,"Gasoline","WSC","Premium","Alloy"
"9821",63941,"550","t",22171,2013,"Black",4.6,"Gasoline","Pac","unsp","unsp"
"9822",69950,"550","t",6574,2013,"White",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"9823",73000,"63 AMG","t",40000,2012,"Black",5.5,"Gasoline","New","unsp","unsp"
"9824",58995,"63 AMG","f",38759,2010,"White",6.3,"Gasoline","WSC","Harman Kardon","Alloy"
"9825",67900,"63 AMG","f",23420,2010,"White",6.3,"Gasoline","Mtn","Premium","Alloy"
"9826",26000,"550","f",84799,2007,"Silver",5.5,"Gasoline","ENC","Premium","Alloy"
"9827",25999,"550","f",67500,2008,"Blue",5.5,"Gasoline","Pac","unsp","unsp"
"9828",35995,"550","f",56623,2008,"Black",5.5,"Gasoline","New","Harman Kardon","Alloy"
"9829",23995,"550","f",80330,2008,"Gray",5.5,"Gasoline","ENC","Harman Kardon","other"
"9830",29990,"550","f",58399,2007,"Black",5.5,"Gasoline","ENC","unsp","unsp"
"9831",32995,"550","f",67464,2008,"Black",5.5,"Gasoline","WSC","Premium","Alloy"
"9832",27879,"550","t",84935,2007,"Gray",5.5,"Gasoline","SoA","unsp","unsp"
"9833",27998,"550","t",84617,2007,"Gray",5.5,"Gasoline","SoA","Premium","unsp"
"9834",34995,"550","f",20575,2008,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"9835",28481,"550","f",88541,2008,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"9836",38999,"550","f",76425,2008,"White",5.5,"Gasoline","ENC","Harman Kardon","unsp"
"9837",36995,"550","t",36905,2007,"White",5.5,"Gasoline","Mid","unsp","Alloy"
"9838",29650,"550","f",64114,2008,"Silver",5.5,"Gasoline","SoA","Premium","Alloy"
"9839",34877,"550","f",54063,2009,"Blue",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"9840",27480,"550","f",81287,2007,"White",5.5,"Gasoline","Mid","Premium","unsp"
"9841",35962,"550","f",30509,2007,"Gray",5.5,"Gasoline","WNC","Harman Kardon","unsp"
"9842",24900,"550","t",89927,2007,"Gray",5.5,"Gasoline","Mid","unsp","Alloy"
"9843",23743,"550","f",99376,2008,"Gray",5.5,"Gasoline","SoA","unsp","unsp"
"9844",30700,"550","t",79286,2008,"Black",5.5,"Gasoline","ESC","Premium","Alloy"
"9845",35995,"550","f",59368,2009,"Black",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"9846",36088,"550","t",49545,2009,"Black",5.5,"Gasoline","New","Premium","Alloy"
"9847",59991,"350","f",28320,2012,"Gray",3,"Diesel","WSC","Harman Kardon","unsp"
"9848",46995,"550","f",40797,2011,"Silver",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"9849",51995,"550","f",34550,2011,"Gray",5.5,"Gasoline","New","Harman Kardon","unsp"
"9850",39995,"550","f",56770,2011,"Silver",5.5,"Gasoline","New","Harman Kardon","unsp"
"9851",47800,"550","t",42696,2010,"Silver",5.5,"Gasoline","ENC","Premium","Alloy"
"9852",49995,"550","f",24981,2011,"other",5.5,"Gasoline","SoA","unsp","unsp"
"9853",54423,"550","t",21121,2010,"White",5.5,"Gasoline","SoA","Premium","Alloy"
"9854",65900,"550","t",13589,2011,"Silver",5.5,"Gasoline","Mid","unsp","unsp"
"9855",53000,"550","f",33043,2011,"Black",5.5,"Gasoline","Mid","Premium","unsp"
"9856",43999,"550","f",44650,2010,"Black",5.5,"Gasoline","ENC","Harman Kardon","Alloy"
"9857",39999,"550","f",41204,2010,"Silver",5.5,"Gasoline","SoA","Premium","Premium"
"9858",38492,"550","f",72858,2010,"Black",5.5,"Gasoline","ENC","Harman Kardon","unsp"
"9859",35900,"550","t",52730,2010,"Black",5.5,"Gasoline","Mid","Harman Kardon","Alloy"
"9860",58500,"550","f",11681,2011,"Black",5.5,"Gasoline","Mtn","unsp","unsp"
"9861",49900,"550","t",27252,2011,"Black",5.5,"Gasoline","Mid","Premium","Alloy"
"9862",44995,"550","f",37523,2011,"Gray",5.5,"Gasoline","Mid","unsp","unsp"
"9863",63975,"550","f",6211,2011,"Silver",5.5,"Gasoline","SoA","unsp","Alloy"
"9864",37700,"550","f",43350,2010,"Black",5.5,"Gasoline","Mid","unsp","unsp"
"9865",37999,"550","f",74745,2011,"Gray",5.5,"Gasoline","WSC","Harman Kardon","Alloy"
"9866",44880,"550","f",23820,2011,"Black",5.5,"Gasoline","Pac","Premium","unsp"
"9867",56990,"550","f",14845,2012,"Black",4.6,"Gasoline","ENC","unsp","unsp"
"9868",55995,"550","f",19306,2012,"Silver",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"9869",48889,"550","t",23928,2012,"Black",4.6,"Gasoline","WSC","Premium","Alloy"
"9870",45990,"550","t",14260,2012,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"9871",56900,"550","f",24977,2012,"Black",4.6,"Gasoline","Mid","Premium","Alloy"
"9872",55374,"550","t",16922,2012,"White",4.6,"Gasoline","SoA","Bang Olufsen","Alloy"
"9873",59995,"550","f",25191,2013,"Silver",4.6,"Gasoline","Mid","Harman Kardon","Alloy"
"9874",45995,"550","f",25052,2012,"Black",4.6,"Gasoline","Mid","unsp","Alloy"
"9875",51900,"550","f",20615,2012,"Silver",4.6,"Gasoline","SoA","Harman Kardon","Premium"
"9876",56998,"550","t",26489,2012,"Black",4.6,"Gasoline","New","Harman Kardon","Alloy"
"9877",51999,"550","f",28757,2012,"Blue",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"9878",61441,"550","t",22272,2012,"Black",4.6,"Gasoline","Mid","Premium","Alloy"
"9879",47871,"550","f",13498,2012,"Silver",4.6,"Gasoline","Mid","unsp","unsp"
"9880",40498,"550","f",57729,2012,"Silver",4.6,"Gasoline","SoA","Harman Kardon","Alloy"
"9881",55800,"550","f",19360,2012,"Silver",4.6,"Gasoline","ENC","Harman Kardon","unsp"
"9882",60995,"550","f",4317,2012,"Black",4.6,"Gasoline","SoA","unsp","unsp"
"9883",63995,"550","f",23607,2013,"White",4.6,"Gasoline","WSC","Harman Kardon","Alloy"
"9884",59900,"550","f",9076,2012,"Black",4.6,"Gasoline","SoA","Harman Kardon","Alloy"
"9885",54698,"550","f",19932,2013,"Black",4.6,"Gasoline","New","unsp","unsp"
"9886",39995,"400","f",60125,2010,"Black",3.5,"Hybrid","Pac","unsp","Alloy"
"9887",35995,"400","f",67379,2010,"Gray",3.5,"Hybrid","Pac","Premium","Alloy"
"9888",5200,"320","f",123451,1995,"Silver",3.2,"Gasoline","Pac","unsp","unsp"
"9889",2995,"320","f",203845,1997,"Silver",3.2,"Gasoline","WSC","unsp","unsp"
"9890",2950,"420","f",179027,1998,"White",4.2,"Gasoline","Pac","Bose","Alloy"
"9891",5995,"420","f",68000,1997,"Black",4.2,"Gasoline","Pac","unsp","Alloy"
"9892",5750,"500","f",111391,1996,"Silver",5,"Gasoline","SoA","unsp","Alloy"
"9893",9595,"600","f",105032,1995,"Black",6,"Gasoline","SoA","unsp","Alloy"
"9894",12412,"350","f",117907,2006,"Gray",3.7,"Gasoline","WSC","unsp","unsp"
"9895",19795,"350","f",58662,2006,"Silver",3.7,"Gasoline","WSC","Bose","Alloy"
"9896",16999,"350","f",60110,2006,"Black",3.7,"Gasoline","Mid","unsp","Alloy"
"9897",8994,"430","f",88102,2002,"Black",4.3,"Gasoline","ENC","Bose","Alloy"
"9898",12950,"430","f",65899,2000,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"9899",8995,"430","f",83344,2000,"Blue",4.3,"Gasoline","Pac","Bose","Alloy"
"9900",10975,"430","f",150558,2004,"Silver",4.3,"Gasoline","SoA","Premium","Alloy"
"9901",10100,"430","f",154008,2004,"Black",4.3,"Gasoline","SoA","unsp","unsp"
"9902",13995,"430","f",94281,2005,"Gray",4.3,"Gasoline","Pac","unsp","Alloy"
"9903",7900,"430","f",140776,2001,"Blue",4.3,"Gasoline","SoA","unsp","unsp"
"9904",9495,"430","f",102855,2002,"Silver",4.3,"Gasoline","Pac","Bose","unsp"
"9905",10691,"430","f",117451,2004,"other",4.3,"Gasoline","SoA","unsp","unsp"
"9906",8900,"430","f",166676,2004,"Silver",4.3,"Gasoline","SoA","unsp","unsp"
"9907",9788,"430","f",95016,2004,"Black",4.3,"Gasoline","WSC","Premium","Alloy"
"9908",17140,"430","f",73838,2006,"Black",4.3,"Gasoline","SoA","Premium","Alloy"
"9909",9995,"430","f",59441,2000,"Black",4.3,"Gasoline","Pac","unsp","Alloy"
"9910",8156,"430","t",118760,2000,"Silver",4.3,"Gasoline","SoA","unsp","Alloy"
"9911",8900,"430","f",160228,2001,"Black",4.3,"Gasoline","SoA","unsp","Alloy"
"9912",2800,"430","f",59690,2002,"Black",4.3,"Gasoline","WNC","unsp","unsp"
"9913",4999,"430","f",157500,2002,"Silver",4.3,"Gasoline","Mtn","unsp","Alloy"
"9914",13995,"430","f",78660,2005,"other",4.3,"Gasoline","Pac","unsp","unsp"
"9915",8880,"430","f",107404,2001,"Silver",4.3,"Gasoline","Pac","Bose","unsp"
"9916",12995,"430","f",73956,2005,"Silver",4.3,"Gasoline","WSC","unsp","Alloy"
"9917",10979,"430","f",89004,2004,"White",4.3,"Gasoline","Pac","unsp","Alloy"
"9918",8983,"430","f",119897,2004,"Black",4.3,"Gasoline","ESC","unsp","Alloy"
